TIME,CORE,RAM,CPU,MEMORY
14:35:22.200333689,0.00,7.37,99.9,18325256
14:35:22.866745673,0.00,7.10,99.1,19420312
14:35:24.830277470,0.00,6.72,100,18527184
14:35:25.254244264,0.00,6.84,100,18912340
14:35:27.492330167,0.00,6.92,100,18729116
14:35:27.901272223,0.00,6.90,100,18232448
14:35:30.030210713,0.00,7.04,99.9,18895832
14:35:30.454429197,0.00,6.85,100,18903892
14:35:32.686578976,0.00,7.04,100,19230376
14:35:33.222558664,0.00,6.81,100,19478328
14:35:35.184401730,0.00,6.63,100,19280480
14:35:35.927298855,0.00,6.67,100,20055872
14:35:37.707186329,0.00,6.98,100,19516732
14:35:38.568336181,0.00,7.18,99.9,19658512
14:35:40.308286918,0.00,6.35,99.7,18983352
14:35:41.512248532,0.00,6.63,100,19338816
14:35:42.784288275,0.00,7.01,99.9,18924016
14:35:43.880203627,0.00,7.12,99.8,19087644
14:35:45.365150459,0.00,6.62,99.6,18564176
14:35:46.392231063,0.00,7.08,100,18733452
14:35:47.772298073,0.00,6.95,99.7,18565124
14:35:49.119433877,0.00,6.34,100,18293664
14:35:50.323525458,0.00,6.62,100,18642824
14:35:51.635382667,0.00,6.46,100,18347444
14:35:52.673511852,0.00,6.92,100,18102908
14:35:54.097341403,0.00,6.81,100,17726204
14:35:55.456313718,0.00,6.48,100,17707628
14:35:56.829380051,0.00,6.78,99.8,17206508
14:35:58.050401992,0.00,6.80,100,17564192
14:35:59.290220779,0.00,6.70,100,17725500
14:36:00.522275062,0.00,6.62,100,18331988
14:36:01.846197954,0.00,7.00,99.9,18088856
14:36:03.254548994,0.00,6.72,99.9,17850744
14:36:04.741285062,0.00,6.96,100,17453708
14:36:05.776244394,0.00,6.93,100,17708612
14:36:07.217323375,0.00,6.82,99.7,17350972
14:36:08.480286630,0.00,6.76,100,17570944
14:36:09.726413556,0.00,6.91,99.9,18183760
14:36:10.909111941,0.00,6.64,99.9,18052332
14:36:12.234861646,0.00,6.84,100,17765116
14:36:13.308380964,0.00,6.97,100,17538844
14:36:14.690358643,0.00,6.87,99.8,17310400
14:36:16.313757561,0.00,6.82,100,17647096
14:36:17.353229955,0.00,6.73,100,17578328
14:36:18.792381077,0.00,6.80,100,18058976
14:36:19.915505917,0.00,6.92,100,17833536
14:36:21.524413633,0.00,6.91,99.9,16964512
14:36:22.436536617,0.00,6.77,100,16870836
14:36:24.083299310,0.00,6.92,99.9,17504588
14:36:24.984313555,0.00,7.03,100,17234916
14:36:26.745367686,0.00,7.01,100,17366024
14:36:27.460328609,0.00,6.79,99.9,17505544
14:36:29.400237811,0.00,6.47,100,18008588
14:36:30.154499408,0.00,6.91,99.9,17835604
14:36:32.061382518,0.00,6.81,100,17704560
14:36:32.673836621,0.00,6.55,100,17498700
14:36:34.551382207,0.00,6.69,100,17839760
14:36:35.045913131,0.00,7.34,100,17993816
14:36:37.069829952,0.00,6.91,99.4,17619000
14:36:37.543342041,0.00,6.86,100,17045112
14:36:39.857232562,0.00,7.01,100,17370056
14:36:40.042248778,0.00,6.96,100,17499644
14:36:42.687252360,0.00,6.95,100,16939608
14:36:42.803413100,0.00,6.92,100,17202456
14:36:45.526348343,0.00,6.60,99.3,17663956
14:36:45.542246682,0.00,6.63,99.5,17446096
14:36:48.085384435,0.00,6.82,100,17197312
14:36:48.351255601,0.00,6.87,100,17065716
14:36:50.805741461,0.00,7.02,99.8,17735348
14:36:51.121215678,0.00,6.62,99.8,17901528
14:36:53.572269227,0.00,6.53,100,17766256
14:36:53.486467458,0.00,7.15,100,17615344
14:36:56.247252183,0.00,6.71,100,17291532
14:36:56.207199471,0.00,6.72,100,17475872
14:36:59.081135392,0.00,7.21,100,17093976
14:36:59.132390764,0.00,7.10,100,17041276
14:37:02.190348174,0.00,6.88,100,17250544
14:37:02.235229495,0.00,6.84,100,17253716
14:37:04.995339033,0.00,6.88,99.9,17340960
